# photometric and parallax of HARPS spectra
# P Jofre, cambridge, Fri Feb  6 23:33:57 2015
Star ra  dec  plx  e_plx  hpmag  s_hpmag b-v  e_b-v  v-i vmag sourceVmag  J2mass  eJ2mass  H2mass  eH2mass  K2mass  eK2mass qual2mass n(in1arcmin) 
  HIP37233     114.7133333953      -5.4652679508     18.57     0.64    7.7100   0.010    0.604   0.010    0.670    7.580   G    6.371   0.023    6.054   0.036    5.968   0.018   AAA   01
  HIP37240     114.7236094217     -51.0828673255     12.71     0.51    8.3377   0.014    0.486   0.016    0.560    8.230   H    7.222   0.021    6.960   0.046    6.888   0.021   AAA   03
  HIP37419     115.2256864737     -26.3628260324     19.16     0.88    8.8148   0.020    0.626   0.003    0.690    8.680   G    7.497   0.019    7.220   0.036    7.148   0.029   AAA   02
  HIP37447     115.3119830539      -9.5510829759     22.07     0.18    4.0986   0.005    1.021   0.019    1.010    3.940   G    2.213   0.276    1.738   0.254    1.643   0.312   DDD   02
  HIP37520     115.5082574990     -11.8528351374     19.27     0.69    7.6706   0.012    0.717   0.008    0.770    7.530   H    6.379   0.026    6.091   0.031    5.982   0.020   AAA   04
  HIP37606     115.7381677228     -45.1717718969     40.53     0.60    5.1867   0.005    0.765   0.017    0.800    5.040   G    3.681   0.308    3.159   0.232    3.116   0.282   DDD   02
   HIP3765      12.0938876252       5.2833886517    134.14     0.51    5.8775   0.006    0.890   0.008    0.970    5.740   G    4.367   0.310    3.722   0.230    3.683   0.268   DDD   02
  HIP37826     116.3306797030      28.0263094387     96.54     0.27    1.2947   0.005    0.991   0.005    0.970    1.160   G   -0.315   0.232   -0.845   0.178   -0.936   0.160   DCC   01
  HIP37901     116.5090027163      -6.7722843513     12.18     0.38    5.6414   0.007    1.378   0.004    1.270    5.490   G    3.344   0.268    2.667   0.242    2.443   0.234   DDD   02
  HIP38041     116.9565442431     -54.2634660173     30.07     0.56    8.2473   0.015    0.745   0.012    0.790    8.100   G    6.768   0.024    6.442   0.027    6.316   0.021   AAA   02
  HIP38211     117.4215306613     -17.2281227103     12.81     0.29    5.3308   0.007    1.282   0.009    1.170    5.170   H    3.137   0.278    2.441   0.224    2.314   0.270   DDD   01
  HIP38216     117.4386845302     -20.2073141949     19.76     0.45    6.6644   0.009    0.579   0.002    0.650    6.540   H    5.486   0.034    5.248   0.047    5.133   0.023   AAA   03
  HIP38375     117.9293879634     -21.1737416132     10.67     0.33    5.7800   0.007    0.956   0.005    0.920    5.620   H    4.235   0.292    3.668   0.250    3.662   0.210   DDC   01
  HIP38558     118.4228414852     -63.6476757963     28.11     0.59    8.1056   0.016    0.672   0.012    0.730    7.970   H    6.763   0.024    6.420   0.047    6.329   0.027   AAA   01
  HIP38998     119.7178852281     -13.3148996081     27.93     0.91    8.9211   0.017    0.869   0.007    0.910    8.810   G    7.177   0.018    6.760   0.033    6.660   0.026   AAA   04
  HIP39079     119.9340994290      -3.6795782423     11.87     0.27    5.0967   0.005    1.205   0.003    1.220    4.930   G    2.996   0.294    2.336   0.252    2.192   0.276   DDD   01
  HIP39102     119.9949012444     -41.7039278585     19.61     0.53    7.8479   0.010    0.582   0.010    0.650    7.720   H    6.678   0.018    6.467   0.029    6.341   0.024   AAA   02
  HIP39298     120.5226606189     -12.8040798793     22.34     0.87    8.1980   0.010    0.721   0.015    0.770    8.060   G    6.805   0.021    6.487   0.040    6.395   0.024   AAA   02
  HIP39417     120.8696022074      -1.1622040605     18.21     1.07    8.3910   0.011    0.715   0.002    0.760    8.250   H    7.044   0.023    6.768   0.061    6.660   0.021   AAA   01
  HIP39468     121.0055156078     -26.9734246969     16.83     0.58    7.2742   0.011    0.466   0.007    0.540    7.170   H    6.351   0.024    6.160   0.057    6.113   0.023   AAA   04
  HIP39710     121.7512257781     -29.4020736680     39.99     0.64    6.9201   0.009    0.600   0.004    0.660    6.800   G    5.696   0.029    5.373   0.057    5.320   0.017   AAA   02
  HIP39903     122.2535721203     -61.3017042775     50.05     2.65    4.8438   0.005    0.437   0.014    0.530    4.740   H    3.909   0.304    3.621   0.230    3.675   0.292   DDD   01
  HIP40035     122.6665654218     -13.7993471044     44.68     0.30    5.6364   0.006    0.488   0.004    0.560    5.530   G    4.143   0.228    4.403   0.021    4.348   0.021   DAA   01
  HIP40072     122.7907871660     -46.2973642361     24.43     0.87    8.9703   0.019    0.862   0.002    0.900    8.830   G    7.309   0.020    6.949   0.049    6.821   0.020   AAA   01
  HIP40110     122.8903923637      -6.0159379073     16.31     0.73    8.0115   0.009    0.541   0.015    0.610    7.890   G    6.914   0.021    6.717   0.038    6.601   0.018   AAA   02
  HIP40133     122.9550540066      16.5244894191     30.41     0.65    7.4823   0.008    0.667   0.007    0.730    7.340   H    6.120   0.020    5.855   0.020    5.795   0.018   AAA   01
  HIP40438     123.8550786034     -52.0601588312     37.49     0.31    6.7465   0.007    0.579   0.007    0.650    6.630   G    5.547   0.024    5.317   0.027    5.181   0.021   AAA   03
  HIP40613     124.3726340411      -3.9885487786     20.50     0.95    7.8629   0.009    0.584   0.013    0.660    7.740   H    6.594   0.019    6.275   0.046    6.213   0.021   AAA   02
  HIP40693     124.5990810616     -12.6297691976     80.04     0.35    6.0937   0.006    0.754   0.009    0.790    5.950   H    4.953   0.268    4.364   0.224    4.165   0.036   DDE   01
  HIP41134     125.8828954451     -27.8222685452     30.16     0.50    7.2189   0.011    0.600   0.004    0.670    7.090   H    6.030   0.023    5.826   0.046    5.711   0.023   AAA   03
  HIP41317     126.4559206270     -29.9298811079     26.64     0.78    7.9426   0.017    0.643   0.027    0.700    7.810   H    6.610   0.023    6.289   0.038    6.206   0.024   AAA   04
    HIP413       1.2603414377     -36.0152722353     19.51     0.63    7.8562   0.011    0.537   0.005    0.610    7.730   G    6.729   0.021    6.510   0.049    6.375   0.020   AAA   01
  HIP41479     126.8966610534      -5.1484401638     24.96     0.56    7.3087   0.007    0.646   0.011    0.710    7.170   H    6.097   0.023    5.864   0.029    5.771   0.017   AAA   01
  HIP41529     127.0501745250     -36.7231217796     24.48     0.77    8.5335   0.019    0.771   0.013    0.810    8.390   H    7.054   0.034    6.700   0.038    6.626   0.020   AAA   03
  HIP41777     127.7873405713     -54.0886419483     23.23     0.57    8.3546   0.013    0.790   0.015    0.830    8.220   G    6.857   0.020    6.544   0.020    6.465   0.021   AAA   03
  HIP41926     128.2177372533     -31.5027034224     81.91     0.46    6.5192   0.008    0.780   0.010    0.840    6.380   H    5.333   0.294    4.763   0.296    4.438   0.036   DDE   01
  HIP42011     128.4413505450     -23.3559476351     31.51     0.61    7.3562   0.010    0.745   0.003    0.790    7.220   H    5.947   0.023    5.634   0.042    5.547   0.020   AAA   02
  HIP42030     128.5135625396      -1.5679785867     20.07     0.75    7.5928   0.010    0.612   0.015    0.680    7.460   H    6.358   0.019    6.089   0.027    5.982   0.024   AAA   01
  HIP42123     128.8020013745     -39.9705542373     27.44     0.40    6.5696   0.008    0.578   0.006    0.660    6.440   H    5.374   0.018    5.133   0.024    5.039   0.017   AAA   02
  HIP42214     129.0964014971     -30.0377856105     26.48     0.64    8.2215   0.025    0.782   0.002    0.820    8.080   H    6.719   0.029    6.376   0.024    6.264   0.023   AAA   01
  HIP42291     129.3342712961     -40.1477427139     36.49     0.37    6.6568   0.008    0.598   0.004    0.640    6.530   G    5.462   0.023    5.210   0.027    5.103   0.026   AAA   01
  HIP42483     129.9270411474     -29.5608611242     13.35     0.23    5.0306   0.006    0.900   0.015    0.990    4.860   H    3.528   0.286    2.946   0.244    2.900   0.298   DDD   01
  HIP42497     129.9613985492      19.5408447672      3.62     1.05    6.7559   0.011    0.956   0.007    0.950    6.590   G    5.180   0.244    4.633   0.194    4.389   0.040   DCE   02
  HIP42516     130.0268311183      20.0078159513      5.36     0.49    6.5513   0.007    0.980   0.005    1.030    6.390   G    4.692   0.037    4.468   0.192    4.201   0.027   ECE   01
  HIP42532     130.0721705794     -71.8772838625     20.22     0.48    7.9102   0.008    0.665   0.010    0.730    7.780   H    6.603   0.023    6.308   0.026    6.230   0.027   AAA   01
  HIP42549     130.0921169528      19.6699699071      4.58     0.57    6.5891   0.008    1.020   0.000    0.990    6.420   H    4.909   0.208    4.325   0.212    4.181   0.036   CCE   02
  HIP42592     130.2107883290     -16.3439662824      7.86     1.31    9.7615   0.018    0.431   0.027    0.500    9.670   G    8.716   0.034    8.400   0.034    8.390   0.023   AAA   02
  HIP42634     130.3272011859      -4.8088516518     29.57     0.73    7.7280   0.008    0.760   0.012    0.800    7.590   H    6.306   0.020    5.983   0.036    5.920   0.027   AAA   02
  HIP42885     131.0999281891     -57.7692967611     19.42     0.60    8.2340   0.011    0.593   0.007    0.660    8.110   H    6.961   0.023    6.695   0.033    6.616   0.020   AAA   02
  HIP43109     131.6943552348       6.4189078510     25.23     0.98    3.5004   0.005    0.685   0.002    0.780    3.380   G    1.857   0.288    1.399   0.150    1.274   0.184   DBC   02
   HIP4311      13.7998292369     -47.4055313191     18.62     0.66    6.8394   0.011    0.500   0.004    0.570    6.730   H    5.795   0.019    5.524   0.036    5.441   0.024   AAA   02
  HIP43177     131.9183521561     -41.7362376696     34.31     0.32    6.4748   0.007    0.578   0.003    0.640    6.350   H    5.346   0.019    5.187   0.031    5.012   0.020   AAA   02
  HIP43297     132.3025633590       3.4846110519     32.26     0.71    7.5850   0.010    0.689   0.010    0.750    7.450   H    6.238   0.021    5.952   0.049    5.840   0.020   AAA   02
  HIP43393     132.5879436422      -5.5347803975     17.86     1.16    9.3116   0.019    0.735   0.004    0.780    9.180   G    7.783   0.023    7.467   0.049    7.339   0.026   AAA   01
  HIP43565     133.0851111622     -12.8084407526     18.51     0.45    6.9491   0.007    0.553   0.008    0.610    6.830   H    5.798   0.023    5.554   0.031    5.466   0.017   AAA   01
  HIP43726     133.5757857986      -5.4345333955     57.52     0.39    6.1407   0.007    0.661   0.012    0.700    6.010   H    4.871   0.037    4.625   0.276    4.456   0.023   EDA   02
  HIP44124     134.7912890273      -4.0253972977     11.76     1.59    9.7527   0.018    0.481   0.020    0.550    9.660   G    8.561   0.026    8.276   0.044    8.205   0.026   AAA   01
  HIP44132     134.8239366371     -35.3102547354     16.28     0.94    8.9729   0.021    0.620   0.015    0.690    8.840   H    7.667   0.024    7.358   0.040    7.268   0.023   AAA   03
   HIP4423      14.1673248206      17.9599332171     15.80     1.23    8.4909   0.014    0.631   0.015    0.700    8.360   G    7.216   0.029    6.997   0.069    6.928   0.029   AAA   02
  HIP44291     135.3019442657     -25.5264038630     24.54     1.06    8.7719   0.013    0.833   0.002    0.880    8.630   G    7.218   0.023    6.905   0.033    6.761   0.016   AAA   01
  HIP44713     136.6616290709     -43.4924117904     26.83     0.51    7.4357   0.010    0.664   0.004    0.710    7.310   G    6.113   0.024    5.809   0.036    5.734   0.021   AAA   01
  HIP44811     136.9859768486     -50.4821232828     24.53     0.56    7.8318   0.012    0.575   0.018    0.650    7.720   G    6.542   0.024    6.214   0.036    6.179   0.024   AAA   01
  HIP44816     136.9990676905     -43.4326225633      5.99     0.11    2.3385   0.025    1.665   0.013    1.690    2.230   H   -0.539   0.182   -1.478   0.252   -1.710   0.346   CDD   01
  HIP44860     137.1064968501     -15.1442991368     26.90     0.62    7.4177   0.009    0.617   0.009    0.690    7.290   H    6.134   0.024    5.790   0.029    5.716   0.021   AAA   01
  HIP44890     137.1958155706      -5.1162661838     22.74     0.93    8.2886   0.013    0.655   0.017    0.720    8.150   H    6.993   0.027    6.744   0.053    6.633   0.029   AAA   02
  HIP44896     137.2083184433     -10.7572409768     23.73     0.60    7.2862   0.007    0.610   0.003    0.680    7.150   G    5.998   0.026    5.716   0.046    5.594   0.020   AAA   01
  HIP44997     137.4748707093      14.4567020400     19.12     0.74    8.4749   0.015    0.665   0.013    0.730    8.340   H    7.107   0.021    6.888   0.051    6.764   0.026   AAA   01
  HIP45283     138.4364649422     -42.3102683581     17.70     0.64    8.1350   0.016    0.582   0.022    0.670    8.010   H    6.872   0.021    6.563   0.026    6.494   0.021   AAA   03
  HIP45749     139.9342386570     -59.4775156164     27.59     0.67    8.7313   0.017    0.821   0.003    0.860    8.600   G    7.021   0.026    6.630   0.047    6.469   0.021   AAA   02
  HIP45751     139.9433246444     -11.9748817735      9.68     0.55    4.9348   0.005    0.927   0.017    0.910    4.770   G    3.403   0.330    2.894   0.252    2.840   0.286   DDD   01
   HIP4587      14.6828648105     -11.3799387047     10.20     0.53    5.7802   0.007    0.949   0.008    0.960    5.620   H    4.100   0.248    3.491   0.196    3.413   0.176   DCC   01
  HIP45940     140.5255708713     -73.5430760021     28.60     0.63    8.2257   0.012    0.718   0.002    0.770    8.100   G    6.896   0.023    6.552   0.047    6.432   0.024   AAA   03
  HIP46026     140.8013977023     -28.8339222826     16.98     0.24    4.8744   0.006    0.892   0.039    0.910    4.710   H    3.320   0.312    2.812   0.252    2.707   0.286   DDD   01
  HIP46390     141.8968780907      -8.6586828314     18.09     0.18    2.1350   0.007    1.440   0.000    1.390    1.990   H   -0.256   0.147   -0.990   0.192   -1.127   0.208   BCC   01
  HIP46677     142.7456631936     -47.3832168596     31.20     0.79    8.6534   0.016    0.927   0.017    0.940    8.510   H    6.922   0.027    6.539   0.046    6.386   0.027   AAA   03
  HIP46880     143.3019647005     -21.1157586870      9.00     0.25    5.1798   0.005    1.023   0.003    0.940    5.020   H    3.464   0.260    2.942   0.238    2.825   0.264   DDD   01
  HIP47007     143.7113908413     -12.1291224202     36.40     0.47    6.6686   0.006    0.623   0.001    0.690    6.540   H    5.509   0.018    5.245   0.033    5.105   0.018   AAA   02
  HIP47175     144.2068999580     -49.3551275580     30.94     0.16    4.3954   0.005    0.173   0.005    0.180    4.340   G    4.129   0.276    3.985   0.238    3.938   0.036   DDE   01
  HIP47202     144.2992042641     -43.2719106679     24.29     0.73    8.3753   0.015    0.811   0.003    0.850    8.230   G    6.876   0.023    6.585   0.034    6.444   0.020   AAA   03
  HIP47225     144.3695272112     -49.9914784573     29.16     0.46    7.0976   0.010    0.584   0.007    0.660    6.970   H    5.851   0.017    5.554   0.024    5.451   0.023   AAA   02
  HIP47592     145.5611272028     -23.9162079537     66.61     0.21    5.0366   0.006    0.534   0.004    0.580    4.930   H    4.076   0.338    3.728   0.242    3.722   0.250   DDD   01
  HIP48141     147.2090564097     -37.3096151305     23.93     0.97    8.9985   0.024    0.735   0.015    0.780    8.860   H    7.508   0.026    7.164   0.029    7.086   0.021   AAA   01
  HIP48152     147.2328041403      13.7461383661     13.74     0.78    8.4202   0.013    0.399   0.014    0.460    8.330   H    7.359   0.020    7.121   0.021    7.062   0.018   AAA   01
  HIP48235     147.5103069530     -49.7901195047     30.89     0.62    8.6810   0.016    0.855   0.003    0.900    8.540   H    7.012   0.024    6.612   0.033    6.491   0.023   AAA   02
  HIP48356     147.8695060679     -14.8465495432     12.36     0.26    4.2725   0.006    0.918   0.032    0.920    4.110   H    2.579   0.270    2.171   0.254    2.069   0.292   DDD   01
  HIP48468     148.2425395406     -27.3324028736     18.57     0.45    6.4126   0.006    0.622   0.002    0.740    6.280   H    5.185   0.018    4.992   0.076    4.790   0.020   EEA   02
  HIP48711     149.0248189245      -3.8084632613     10.49     0.99    8.8648   0.016    0.664   0.026    0.730    8.730   H    7.628   0.021    7.425   0.040    7.299   0.024   AAA   02
  HIP48754     149.1607384498      -8.8348651312     26.55     0.96    8.6622   0.011    0.746   0.002    0.790    8.530   G    7.158   0.020    6.865   0.040    6.730   0.021   AAA   02
   HIP4909      15.7392455574      -9.8612783413     17.72     1.11    8.6525   0.021    0.649   0.024    0.710    8.520   H    7.348   0.020    7.084   0.040    6.956   0.023   AAA   02
    HIP490       1.4686170164     -41.7528809013     25.39     0.59    7.6375   0.012    0.595   0.008    0.670    7.510   H    6.464   0.020    6.189   0.023    6.117   0.020   AAA   01
  HIP49615     151.8917695386      -6.4394545181     21.25     0.62    7.8311   0.010    0.522   0.015    0.590    7.720   G    6.721   0.026    6.432   0.046    6.371   0.023   AAA   02
  HIP49728     152.2845905035     -15.4940158578     29.01     0.65    7.6527   0.009    0.649   0.002    0.710    7.520   G    6.271   0.021    5.967   0.047    5.871   0.020   AAA   01
  HIP49732     152.2896347264     -70.3661179357      6.51     0.53    8.5922   0.013    0.612   0.015    0.680    8.480   G    7.311   0.020    7.035   0.031    6.941   0.021   AAA   02
  HIP49756     152.3481117714       2.3711008797     28.62     0.71    7.6745   0.010    0.647   0.003    0.710    7.550   G    6.376   0.020    6.077   0.033    5.997   0.020   AAA   01
  HIP49769     152.3836914239     -35.8568092966     31.61     0.39    6.2707   0.008    0.615   0.009    0.690    6.140   G    5.132   0.314    4.704   0.063    4.613   0.034   DEA   02
  HIP50075     153.3541093785     -33.0318779278     43.77     0.41    6.4985   0.008    0.592   0.001    0.640    6.380   H    5.326   0.024    5.063   0.031    4.955   0.018   AAA   01
  HIP50139     153.5341620367       3.1522725472     28.24     0.72    7.8678   0.011    0.609   0.005    0.680    7.750   G    6.543   0.020    6.242   0.034    6.153   0.024   AAA   02
  HIP50534     154.8179919760     -11.3783509070     25.18     0.80    8.1789   0.013    0.717   0.013    0.770    8.030   H    6.814   0.019    6.536   0.031    6.460   0.026   AAA   02
  HIP50564     154.9346217432      19.4714354873     46.80     0.24    4.8871   0.006    0.452   0.006    0.530    4.780   H    4.037   0.292    3.944   0.230    4.020   0.314   DDD   02
  HIP50653     155.1689487209     -53.6641268555     17.65     0.55    7.7539   0.009    0.523   0.007    0.600    7.640   H    6.669   0.027    6.472   0.042    6.362   0.023   AAA   04
  HIP50921     155.9804136860     -29.6457705851     44.74     0.49    7.0594   0.009    0.659   0.007    0.720    6.920   H    5.685   0.023    5.382   0.034    5.245   0.024   AAA   02
  HIP51028     156.3730588331     -45.1826365744     10.15     0.84    8.3672   0.018    0.516   0.010    0.590    8.260   H    7.176   0.027    6.904   0.026    6.853   0.016   AAA   02
  HIP51257     157.0515281739      -6.5998948028     29.83     0.71    8.0271   0.011    0.810   0.015    0.850    7.890   G    6.530   0.024    6.198   0.046    6.071   0.021   AAA   02
  HIP51258     157.0581668867     -16.2893672219     19.97     0.80    8.0128   0.015    0.724   0.002    0.780    7.880   G    6.622   0.020    6.336   0.029    6.255   0.026   AAA   01
  HIP51297     157.1777626157     -27.3653961603     29.91     1.02    8.9982   0.018    0.813   0.016    0.850    8.860   G    7.379   0.029    6.974   0.042    6.856   0.026   AAA   01
  HIP51364     157.3708843434     -29.6638530811      9.08     0.29    5.7181   0.006    1.420   0.000    1.420    5.580   H    3.412   0.264    2.654   0.254    2.471   0.262   DDD   01
  HIP51386     157.4263203176       1.4914223575     31.72     0.79    7.0056   0.016    0.562   0.010    0.640    6.880   H    5.850   0.026    5.600   0.033    5.519   0.020   AAA   01
  HIP51477     157.7159029825     -21.2259667950     11.14     0.89    8.8539   0.014    0.552   0.023    0.620    8.730   H    7.613   0.024    7.314   0.044    7.221   0.018   AAA   02
  HIP51523     157.8426409568     -53.7159911656     45.85     0.19    4.9982   0.004    0.500   0.015    0.580    4.890   G    3.912   0.212    3.588   0.204    3.582   0.214   CCC   01
   HIP5170      16.5322070573     -23.9923683092      8.52     0.44    6.2836   0.006    1.076   0.006    1.020    6.120   H    4.357   0.288    3.729   0.268    3.769   0.284   DDD   01
   HIP5176      16.5522160836      13.2527862178     19.59     0.81    8.2839   0.010    0.656   0.015    0.720    8.150   G    6.891   0.021    6.641   0.017    6.570   0.016   AAA   02
  HIP51933     159.1342568365     -12.2284865057     39.88     0.37    5.8223   0.005    0.528   0.007    0.600    5.710   H    4.898   0.208    4.484   0.076    4.343   0.018   CEA   01
  HIP52015     159.4032443965      18.3498524832     11.02     0.75    8.5165   0.010    0.678   0.011    0.740    8.380   H    7.158   0.020    6.888   0.023    6.805   0.020   AAA   01
  HIP52085     159.6458835248     -16.8766363520     15.49     0.57    5.0625   0.004    0.922   0.002    0.850    4.910   G    3.420   0.262    2.911   0.226    2.800   0.256   DDD   01
    HIP522       1.5777630841     -49.0750927532     38.89     0.37    5.8163   0.007    0.519   0.011    0.580    5.700   H    4.690   0.254    4.646   0.076    4.474   0.024   DEA   02
  HIP52316     160.3511072379      -1.7412012329     27.16     0.45    6.4046   0.006    0.880   0.003    0.860    6.250   H    4.688   0.037    4.536   0.208    4.147   0.023   ECE   02
  HIP52369     160.5549125828     -13.7872946568     41.97     0.47    6.9186   0.007    0.622   0.007    0.690    6.790   H    5.645   0.027    5.346   0.036    5.265   0.027   AAA   01
  HIP52409     160.7022294415      -2.1832145193     28.20     0.73    7.4518   0.009    0.694   0.005    0.750    7.310   H    6.131   0.041    5.798   0.036    5.721   0.020   AAA   02
  HIP52462     160.8683935516     -29.0641649422     46.73     0.69    7.8673   0.017    0.873   0.010    0.920    7.720   G    6.176   0.024    5.770   0.046    5.660   0.018   AAA   01
  HIP52521     161.0874119282     -33.5766535983     35.90     0.89    8.4571   0.018    0.945   0.001    0.990    8.300   G    6.694   0.020    6.259   0.031    6.132   0.021   AAA   02
  HIP52676     161.5631343433     -41.4642355896     23.70     0.69    7.6151   0.013    0.595   0.007    0.670    7.490   H    6.405   0.021    6.135   0.023    6.065   0.023   AAA   02
  HIP52686     161.6020250385      18.8916213229     17.48     0.24    5.6653   0.004    1.134   0.008    1.080    5.500   H    3.695   0.264    3.202   0.206    3.030   0.284   DCD   01
  HIP52720     161.6773326896      -1.6876155113     17.47     1.17    9.2589   0.017    0.797   0.036    0.840    9.120   H    7.727   0.024    7.370   0.034    7.290   0.020   AAA   03
   HIP5280      16.8829111277     -41.7465457186     31.10     0.54    7.1314   0.011    0.567   0.004    0.640    7.010   H    6.010   0.019    5.687   0.031    5.674   0.016   AAA   01
  HIP52943     162.4059623182     -16.1941318242     22.69     0.23    3.2707   0.004    1.232   0.039    1.220    3.110   G    1.080   0.298    0.414   0.316    0.248   0.352   DDD   01
  HIP53087     162.9142207997     -22.0718958294     28.31     0.94    7.9833   0.012    0.718   0.003    0.770    7.840   H    6.611   0.024    6.370   0.046    6.194   0.016   AAA   02
  HIP53244     163.3576825004     -44.4113513221     17.38     0.77    8.1966   0.017    0.538   0.020    0.620    8.090   G    7.024   0.027    6.778   0.042    6.665   0.021   AAA   02
  HIP53252     163.3728360534     -20.1381495507     32.46     0.33    5.3358   0.005    0.480   0.010    0.550    5.230   G    4.370   0.316    4.047   0.290    4.181   0.374   DDD   02
  HIP53437     163.9748887776     -35.1142479819     18.91     0.64    7.5100   0.011    0.752   0.015    0.800    7.370   H    6.073   0.024    5.715   0.020    5.632   0.018   AAA   03
  HIP53818     165.1701468067     -31.8396178773     31.86     0.36    6.1751   0.006    0.527   0.007    0.600    6.060   G    5.098   0.034    4.936   0.042    4.772   0.017   EAA   02
  HIP53837     165.2097799579     -49.0196897413     30.39     0.64    7.7175   0.011    0.637   0.002    0.700    7.590   G    6.410   0.026    6.110   0.027    6.046   0.021   AAA   01
  HIP54102     166.0567232307     -57.7650380977     16.96     0.74    8.7898   0.016    0.659   0.018    0.720    8.650   H    7.497   0.021    7.195   0.034    7.080   0.047   AAA   02
  HIP54155     166.1732348999      -4.2208368631     38.06     0.99    7.6521   0.023    0.770   0.020    0.810    7.640   G    6.302   0.034    5.903   0.036    5.801   0.021   AAA   03
  HIP54287     166.5819660945     -44.3731053762     31.87     0.60    7.3659   0.010    0.680   0.002    0.740    7.230   H    6.020   0.020    5.738   0.027    5.630   0.017   AAA   02
  HIP54294     166.6220763361     -58.6750339933      2.51     0.40    6.2185   0.008    1.210   0.022    1.180    6.070   G    4.154   0.306    3.406   0.250    3.279   0.312   DDD   01
  HIP54582     167.5561839681      -7.3889842655     31.09     0.46    6.9333   0.008    0.613   0.002    0.680    6.810   G    5.650   0.021    5.360   0.031    5.271   0.018   AAA   01
  HIP54641     167.7521232788     -65.4266619332     18.36     0.58    8.2728   0.011    0.484   0.019    0.560    8.160   G    7.137   0.023    6.868   0.031    6.790   0.017   AAA   05
  HIP54704     168.0042222207     -26.1365103051     45.16     0.50    7.1905   0.008    0.760   0.006    0.800    7.050   G    5.702   0.021    5.344   0.031    5.220   0.020   AAA   02
  HIP54906     168.6384570838      25.7102667878     47.36     0.75    7.8951   0.015    0.845   0.015    0.890    7.760   G    6.203   0.023    5.821   0.017    5.734   0.018   AAA   02
  HIP54924     168.7072274929     -23.6467091836     15.02     1.09    9.1789   0.019    0.594   0.015    0.660    9.050   H    7.888   0.024    7.615   0.053    7.506   0.033   AAA   03
  HIP55013     168.9547885405     -39.3239633620     36.37     0.68    7.4863   0.012    0.626   0.007    0.690    7.360   G    6.220   0.029    5.872   0.029    5.791   0.018   AAA   01
  HIP55210     169.5897700306      -5.0669360087     46.36     0.64    7.4157   0.007    0.732   0.013    0.800    7.290   G    5.914   0.019    5.575   0.029    5.457   0.029   AAA   02
  HIP55235     169.6661041699     -10.1263887075     23.16     1.13    8.8673   0.022    0.828   0.002    0.870    8.730   G    7.287   0.020    6.975   0.044    6.807   0.026   AAA   02
  HIP55282     169.8355068321     -14.7790433998     17.56     0.19    3.7179   0.005    1.112   0.018    1.120    3.560   G    1.607   0.318    1.005   0.284    0.862   0.308   DDD   01
   HIP5529      17.6960874662     -66.1878612894     28.33     0.57    8.1990   0.015    0.849   0.012    0.860    8.060   H    6.664   0.024    6.329   0.029    6.229   0.018   AAA   01
  HIP55687     171.1525178508     -10.8593823262      8.67     0.22    4.9202   0.009    1.556   0.005    1.670    4.810   H    1.928   0.300    1.191   0.314    1.011   0.322   DDD   01
  HIP55705     171.2207588469     -17.6840167068     39.62     0.20    4.1269   0.006    0.216   0.006    0.240    4.060   H    3.648   0.426    3.523   0.570    3.546   0.526   DDD   01
   HIP5578      17.8837435720     -12.8429147054     24.57     0.67    7.6038   0.007    0.589   0.010    0.660    7.480   H    6.395   0.019    6.119   0.023    6.039   0.020   AAA   01
  HIP56363     173.3063116871     -67.0545496728     30.46     0.53    7.8820   0.011    0.828   0.002    0.870    7.740   G    6.375   0.027    6.046   0.023    5.944   0.021   AAA   02
  HIP56445     173.5918949463       3.0604148732     36.73     0.36    5.8610   0.004    0.480   0.005    0.550    5.760   H    4.922   0.043    4.775   0.276    4.650   0.036   EDE   01
  HIP56452     173.6247985651     -32.8333410329    104.61     0.37    6.1029   0.007    0.811   0.007    0.880    5.960   H    4.784   0.228    4.138   0.214    4.022   0.036   DCE   01
  HIP56713     174.4192104676     -28.8513101074      0.90     1.03    9.5803   0.017    0.755   0.018    0.800    9.430   H    7.882   0.020    7.425   0.040    7.372   0.026   AAA   01
  HIP56802     174.6664828418     -13.2022492733     37.41     0.30    5.5959   0.005    0.520   0.004    0.590    5.480   H    4.791   0.256    4.336   0.214    4.146   0.036   DCE   01
    HIP569       1.7248037141      -3.6257226003     18.25     0.72    8.3486   0.011    0.580   0.012    0.650    8.230   G    7.122   0.019    6.850   0.018    6.762   0.017   AAA   01
  HIP57172     175.8753908108     -58.0077295255     34.24     0.81    8.3657   0.018    0.908   0.003    0.950    8.210   G    6.645   0.019    6.259   0.047    6.147   0.026   AAA   03
  HIP57291     176.2105463599     -58.7035378407     25.19     0.61    7.6051   0.011    0.721   0.009    0.770    7.470   H    6.224   0.023    5.949   0.031    5.833   0.020   AAA   06
  HIP57360     176.3924301338     -46.0626169308     13.00     0.98    8.8423   0.023    0.434   0.017    0.500    8.750   H    7.688   0.020    7.449   0.042    7.383   0.024   AAA   02
  HIP57370     176.4266743020       2.8217539798     33.74     0.83    8.2138   0.018    0.835   0.019    0.850    8.070   H    6.629   0.024    6.268   0.026    6.151   0.018   AAA   01
   HIP5743      18.4382277027       7.5783821458     10.64    10.93    6.4273   0.000    0.492   0.007    0.560    6.440   H    4.879   0.230    4.705   0.071    4.568   0.020   DAA   02
